t,x,pos_flag,neg_flag,Total positive time,Percent Positive,Total negative time,Percent Negative
23.34,-16.08421921,0,1,,,,
23.35,-15.59930415,0,1,,,,
23.36,-14.94815627,0,1,,,,
23.37,-14.15406622,0,1,,,,
23.38,-13.24538613,0,1,,,,
23.39,-12.25294031,0,1,,,,
23.4,-11.20756733,0,1,,,,
23.41,-10.138101,0,1,,,,
23.42,-9.069948609,0,1,,,,
23.43,-8.024284268,0,1,,,,
23.44,-7.017777102,0,1,,,,
23.45,-6.062724367,0,1,,,,
23.46,-5.167451074,0,1,,,,
23.47,-4.336854522,0,1,,,,
23.48,-3.573000471,0,1,,,,
23.49,-2.875707183,0,1,,,,
23.5,-2.243079022,0,1,,,,
23.51,-1.671970476,0,1,,,,
23.52,-1.158374678,0,1,,,,
23.53,-0.697738632,0,1,,,,
23.54,-0.285211838,0,1,,,,
23.55,0.084163006,1,0,,,,
23.56,0.415308123,1,0,,,,
23.57,0.713008934,1,0,,,,
23.58,0.981844723,1,0,,,,
23.59,1.226144933,1,0,,,,
23.6,1.449965427,1,0,,,,
23.61,1.65707997,1,0,,,,
23.62,1.850983063,1,0,,,,
23.63,2.034900998,1,0,,,,
23.64,2.211808601,1,0,,,,
23.65,2.384449646,1,0,,,,
23.66,2.555359325,1,0,,,,
23.67,2.726887509,1,0,,,,
23.68,2.901221736,1,0,,,,
23.69,3.080409128,1,0,,,,
23.7,3.266376484,1,0,,,,
23.71,3.460947951,1,0,,,,
23.72,3.665859661,1,0,,,,
23.73,3.882770741,1,0,,,,
23.74,4.113270027,1,0,,,,
23.75,4.358877775,1,0,,,,
23.76,4.6210415,1,0,,,,
23.77,4.90112496,1,0,,,,
23.78,5.200389161,1,0,,,,
23.79,5.519964079,1,0,,,,
23.8,5.86080969,1,0,,,,
23.81,6.223664837,1,0,,,,
23.82,6.608982495,1,0,,,,
23.83,7.01685024,1,0,,,,
23.84,7.446895237,1,0,,,,
23.85,7.898173918,1,0,,,,
23.86,8.369047956,1,0,,,,
23.87,8.857050151,1,0,,,,
23.88,9.358746582,1,0,,,,
23.89,9.869604886,1,0,,,,
23.9,10.38388258,1,0,,,,
23.91,10.8945536,1,0,,,,
23.92,11.393295,1,0,,,,
23.93,11.87055799,1,0,,,,
23.94,12.31574661,1,0,,,,
23.95,12.71752231,1,0,,,,
23.96,13.06424195,1,0,,,,
23.97,13.34452003,1,0,,,,
23.98,13.54788518,1,0,,,,
23.99,13.6654785,1,0,,,,
24,13.69072287,1,0,,,,
24.01,13.61988296,1,0,,,,
24.02,13.45244011,1,0,,,,
24.03,13.19122609,1,0,,,,
24.04,12.84229177,1,0,,,,
24.05,12.41452474,1,0,,,,
24.06,11.9190654,1,0,,,,
24.07,11.36859573,1,0,,,,
24.08,10.77658435,1,0,,,,
24.09,10.1565664,1,0,,,,
24.1,9.52151946,1,0,,,,
24.11,8.88337366,1,0,,,,
24.12,8.252671063,1,0,,,,
24.13,7.638369752,1,0,,,,
24.14,7.047774627,1,0,,,,
24.15,6.486569594,1,0,,,,
24.16,5.958923756,1,0,,,,
24.17,5.467645845,1,0,,,,
24.18,5.01436495,1,0,,,,
24.19,4.599720242,1,0,,,,
24.2,4.223547094,1,0,,,,
24.21,3.885051139,1,0,,,,
24.22,3.582965176,1,0,,,,
24.23,3.315686483,1,0,,,,
24.24,3.081393908,1,0,,,,
24.25,2.878145418,1,0,,,,
24.26,2.703957552,1,0,,,,
24.27,2.556868651,1,0,,,,
24.28,2.434987949,1,0,,,,
24.29,2.336532603,1,0,,,,
24.3,2.259854635,1,0,,,,
24.31,2.203459634,1,0,,,,
24.32,2.166018838,1,0,,,,
24.33,2.146376033,1,0,,,,
24.34,2.143550491,1,0,,,,
24.35,2.156736976,1,0,,,,
24.36,2.185303679,1,0,,,,
24.37,2.228788746,1,0,,,,
24.38,2.286895949,1,0,,,,
24.39,2.359489903,1,0,,,,
24.4,2.446591076,1,0,,,,
24.41,2.548370793,1,0,,,,
24.42,2.665146246,1,0,,,,
24.43,2.797375492,1,0,,,,
24.44,2.945652243,1,0,,,,
24.45,3.110700186,1,0,,,,
24.46,3.293366412,1,0,,,,
24.47,3.494613397,1,0,,,,
24.48,3.71550879,1,0,,,,
24.49,3.957212085,1,0,,,,
24.5,4.220956986,1,0,,,,
24.51,4.508028023,1,0,,,,
24.52,4.819729647,1,0,,,,
24.53,5.157345721,1,0,,,,
24.54,5.522086942,1,0,,,,
24.55,5.915023443,1,0,,,,
24.56,6.336999577,1,0,,,,
24.57,6.788527844,1,0,,,,
24.58,7.269659191,1,0,,,,
24.59,7.779827714,1,0,,,,
24.6,8.317669305,1,0,,,,
24.61,8.880816437,1,0,,,,
24.62,9.465675189,1,0,,,,
24.63,10.06719619,1,0,,,,
24.64,10.67865836,1,0,,,,
24.65,11.29149281,1,0,,,,
24.66,11.89518302,1,0,,,,
24.67,12.47728475,1,0,,,,
24.68,13.02361195,1,0,,,,
24.69,13.51863029,1,0,,,,
24.7,13.94608357,1,0,,,,
24.71,14.28984957,1,0,,,,
24.72,14.53498079,1,0,,,,
24.73,14.66883961,1,0,,,,
24.74,14.68219677,1,0,,,,
24.75,14.57014031,1,0,,,,
24.76,14.33265093,1,0,,,,
24.77,13.97474267,1,0,,,,
24.78,13.50613644,1,0,,,,
24.79,12.94051358,1,0,,,,
24.8,12.29446296,1,0,,,,
24.81,11.58627506,1,0,,,,
24.82,10.83473982,1,0,,,,
24.83,10.05807905,1,0,,,,
24.84,9.273099622,1,0,,,,
24.85,8.494604824,1,0,,,,
24.86,7.735059428,1,0,,,,
24.87,7.004475529,1,0,,,,
24.88,6.31047098,1,0,,,,
24.89,5.658449035,1,0,,,,
24.9,5.051852117,1,0,,,,
24.91,4.492451094,1,0,,,,
24.92,3.98064116,1,0,,,,
24.93,3.515724544,1,0,,,,
24.94,3.096167905,1,0,,,,
24.95,2.719828152,1,0,,,,
24.96,2.384144593,1,0,,,,
24.97,2.086298109,1,0,,,,
24.98,1.823339696,1,0,,,,
24.99,1.592291649,1,0,,,,
25,1.390224972,1,0,,,,
25.01,1.214316658,1,0,,,,
25.02,1.061890213,1,0,,,,
25.03,0.930442557,1,0,,,,
25.04,0.817660016,1,0,,,,
25.05,0.721425773,1,0,,,,
25.06,0.639820791,1,0,,,,
25.07,0.571119864,1,0,,,,
25.08,0.513784202,1,0,,,,
25.09,0.466451648,1,0,,,,
25.1,0.427925424,1,0,,,,
25.11,0.397162124,1,0,,,,
25.12,0.373259479,1,0,,,,
25.13,0.355444312,1,0,,,,
25.14,0.343060982,1,0,,,,
25.15,0.33556054,1,0,,,,
25.16,0.332490715,1,0,,,,
25.17,0.333486845,1,0,,,,
25.18,0.338263791,1,0,,,,
25.19,0.34660884,1,0,,,,
25.2,0.358375607,1,0,,,,
25.21,0.373478907,1,0,,,,
25.22,0.391890563,1,0,,,,
25.23,0.413636126,1,0,,,,
25.24,0.43879246,1,0,,,,
25.25,0.467486166,1,0,,,,
25.26,0.499892806,1,0,,,,
25.27,0.536236903,1,0,,,,
25.28,0.576792702,1,0,,,,
25.29,0.621885666,1,0,,,,
25.3,0.671894706,1,0,,,,
25.31,0.727255143,1,0,,,,
25.32,0.788462402,1,0,,,,
25.33,0.856076446,1,0,,,,
25.34,0.930726957,1,0,,,,
25.35,1.013119292,1,0,,,,
25.36,1.104041191,1,0,,,,
25.37,1.204370269,1,0,,,,
25.38,1.315082263,1,0,,,,
25.39,1.437260003,1,0,,,,
25.4,1.572103034,1,0,,,,
25.41,1.720937793,1,0,,,,
25.42,1.885228118,1,0,,,,
25.43,2.066585836,1,0,,,,
25.44,2.266780987,1,0,,,,
25.45,2.487751071,1,0,,,,
25.46,2.73160845,1,0,,,,
25.47,3.000644691,1,0,,,,
25.48,3.297330173,1,0,,,,
25.49,3.624306681,1,0,,,,
25.5,3.984369947,1,0,,,,
25.51,4.38043809,1,0,,,,
25.52,4.815500706,1,0,,,,
25.53,5.292541891,1,0,,,,
25.54,5.814428803,1,0,,,,
25.55,6.383755624,1,0,,,,
25.56,7.002631146,1,0,,,,
25.57,7.672397229,1,0,,,,
25.58,8.393265692,1,0,,,,
25.59,9.163864123,1,0,,,,
25.6,9.980688185,1,0,,,,
25.61,10.83747133,1,0,,,,
25.62,11.7245047,1,0,,,,
25.63,12.6279718,1,0,,,,
25.64,13.52940344,1,0,,,,
25.65,14.40540354,1,0,,,,
25.66,15.22783306,1,0,,,,
25.67,15.96464771,1,0,,,,
25.68,16.58153959,1,0,,,,
25.69,17.04441236,1,0,,,,
25.7,17.32252335,1,0,,,,
25.71,17.39189219,1,0,,,,
25.72,17.2383818,1,0,,,,
25.73,16.85980204,1,0,,,,
25.74,16.26653089,1,0,,,,
25.75,15.48047557,1,0,,,,
25.76,14.53259523,1,0,,,,
25.77,13.45952825,1,0,,,,
25.78,12.29999914,1,0,,,,
25.79,11.09160571,1,0,,,,
25.8,9.868374976,1,0,,,,
25.81,8.659228847,1,0,,,,
25.82,7.487299778,1,0,,,,
25.83,6.369919317,1,0,,,,
25.84,5.319064092,1,0,,,,
25.85,4.342060248,1,0,,,,
25.86,3.442390433,1,0,,,,
25.87,2.620496503,1,0,,,,
25.88,1.874514215,1,0,,,,
25.89,1.200908752,1,0,,,,
25.9,0.595001883,1,0,,,,
25.91,0.051394734,1,0,,,,
25.92,-0.435702981,0,1,,,,
25.93,-0.872223698,0,1,,,,
25.94,-1.264058844,0,1,,,,
25.95,-1.616928986,0,1,,,,
25.96,-1.936296079,0,1,,,,
25.97,-2.227308356,0,1,,,,
25.98,-2.49477006,0,1,,,,
25.99,-2.743129686,0,1,,,,
26,-2.976481649,0,1,,,,
26.01,-3.198577311,0,1,,,,
26.02,-3.412842152,0,1,,,,
26.03,-3.622396504,0,1,,,,
26.04,-3.830077821,0,1,,,,
26.05,-4.038462838,0,1,,,,
26.06,-4.249888302,0,1,,,,
26.07,-4.466469164,0,1,,,,
26.08,-4.690113314,0,1,,,,
26.09,-4.92253203,0,1,,,,
26.1,-5.165245414,0,1,,,,
26.11,-5.419582115,0,1,,,,
26.12,-5.686672704,0,1,,,,
26.13,-5.967436091,0,1,,,,
26.14,-6.262558471,0,1,,,,
26.15,-6.572464388,0,1,,,,
26.16,-6.897279715,0,1,,,,
26.17,-7.236786675,0,1,,,,
26.18,-7.590371486,0,1,,,,
26.19,-7.956965853,0,1,,,,
26.2,-8.334984426,0,1,,,,
26.21,-8.722261429,0,1,,,,
26.22,-9.115990981,0,1,,,,
26.23,-9.512677114,0,1,,,,
26.24,-9.908100968,0,1,,,,
26.25,-10.29731395,0,1,,,,
26.26,-10.67466644,0,1,,,,
26.27,-11.03388152,0,1,,,,
26.28,-11.36818178,0,1,,,,
26.29,-11.67047427,0,1,,,,
26.3,-11.93359359,0,1,,,,
26.31,-12.15059666,0,1,,,,
26.32,-12.3150948,0,1,,,,
26.33,-12.42160107,0,1,,,,
26.34,-12.46586445,0,1,,,,
26.35,-12.44515916,0,1,,,,
26.36,-12.35849826,0,1,,,,
26.37,-12.2067466,0,1,,,,
26.38,-11.99261832,0,1,,,,
26.39,-11.72055707,0,1,,,,
26.4,-11.39651036,0,1,,,,
26.41,-11.02762147,0,1,,,,
26.42,-10.6218694,0,1,,,,
26.43,-10.18769066,0,1,,,,
26.44,-9.733614164,0,1,,,,
26.45,-9.267935152,0,1,,,,
26.46,-8.798445808,0,1,,,,
26.47,-8.332231892,0,1,,,,
26.48,-7.875536989,0,1,,,,
26.49,-7.433689895,0,1,,,,
26.5,-7.011086671,0,1,,,,
26.51,-6.611216709,0,1,,,,
26.52,-6.236721654,0,1,,,,
26.53,-5.889476629,0,1,,,,
26.54,-5.570684536,0,1,,,,
26.55,-5.280975892,0,1,,,,
26.56,-5.020508374,0,1,,,,
26.57,-4.78906188,0,1,,,,
26.58,-4.586126295,0,1,,,,
26.59,-4.41098033,0,1,,,,
26.6,-4.262760637,0,1,,,,
26.61,-4.140521113,0,1,,,,
26.62,-4.04328272,0,1,,,,
26.63,-3.970074456,0,1,,,,
26.64,-3.919966289,0,1,,,,
26.65,-3.892094911,0,1,,,,
26.66,-3.885683207,0,1,,,,
26.67,-3.900054235,0,1,,,,
26.68,-3.934640485,0,1,,,,
26.69,-3.988989031,0,1,,,,
26.7,-4.062763105,0,1,,,,
26.71,-4.155740456,0,1,,,,
26.72,-4.267808765,0,1,,,,
26.73,-4.398958193,0,1,,,,
26.74,-4.549271053,0,1,,,,
26.75,-4.718908406,0,1,,,,
26.76,-4.908093267,0,1,,,,
26.77,-5.11708996,0,1,,,,
26.78,-5.346179024,0,1,,,,
26.79,-5.595626943,0,1,,,,
26.8,-5.865649928,0,1,,,,
26.81,-6.156370856,0,1,,,,
26.82,-6.467768572,0,1,,,,
26.83,-6.799618811,0,1,,,,
26.84,-7.151426322,0,1,,,,
26.85,-7.522348192,0,1,,,,
26.86,-7.911109097,0,1,,,,
26.87,-8.315910252,0,1,,,,
26.88,-8.734335179,0,1,,,,
26.89,-9.163257185,0,1,,,,
26.9,-9.59875553,0,1,,,,
26.91,-10.03604955,0,1,,,,
26.92,-10.4694622,0,1,,,,
26.93,-10.89242624,0,1,,,,
26.94,-11.29754701,0,1,,,,
26.95,-11.67673466,0,1,,,,
26.96,-12.02141531,0,1,,,,
26.97,-12.32282435,0,1,,,,
26.98,-12.57237585,0,1,,,,
26.99,-12.76209078,0,1,,,,
27,-12.88505466,0,1,,,,
27.01,-12.93586501,0,1,,,,
27.02,-12.91102299,0,1,,,,
27.03,-12.80922381,0,1,,,,
27.04,-12.63150928,0,1,,,,
27.05,-12.38126036,0,1,,,,
27.06,-12.06402787,0,1,,,,
27.07,-11.68721934,0,1,,,,
27.08,-11.25967731,0,1,,,,
27.09,-10.79119487,0,1,,,,
27.1,-10.29201666,0,1,,,,
27.11,-9.772369216,0,1,,,,
27.12,-9.242054325,0,1,,,,
27.13,-8.710126692,0,1,,,,
27.14,-8.184664435,0,1,,,,
27.15,-7.672630493,0,1,,,,
27.16,-7.179815234,0,1,,,,
27.17,-6.710846063,0,1,,,,
27.18,-6.269248112,0,1,,,,
27.19,-5.857540414,0,1,,,,
27.2,-5.477353735,0,1,,,,
27.21,-5.129558603,0,1,,,,
27.22,-4.814394697,0,1,,,,
27.23,-4.531595231,0,1,,,,
27.24,-4.280502083,0,1,,,,
27.25,-4.060169191,0,1,,,,
27.26,-3.869453049,0,1,,,,
27.27,-3.707090136,0,1,,,,
27.28,-3.571761767,0,1,,,,
27.29,-3.462147289,0,1,,,,
27.3,-3.376966777,0,1,,,,
27.31,-3.315014503,0,1,,,,
27.32,-3.275184448,0,1,,,,
27.33,-3.256489054,0,1,,,,
27.34,-3.258072339,0,1,,,,
27.35,-3.279218357,0,1,,,,
27.36,-3.319355817,0,1,,,,
27.37,-3.378059579,0,1,,,,
27.38,-3.455049547,0,1,,,,
27.39,-3.550187347,0,1,,,,
27.4,-3.663471036,0,1,,,,
27.41,-3.795027919,0,1,,,,
27.42,-3.945105426,0,1,,,,
27.43,-4.114059815,0,1,,,,
27.44,-4.302342337,0,1,,,,
27.45,-4.510482317,0,1,,,,
27.46,-4.73906644,0,1,,,,
27.47,-4.988713347,0,1,,,,
27.48,-5.260042481,0,1,,,,
27.49,-5.553635955,0,1,,,,
27.5,-5.869992079,0,1,,,,
27.51,-6.209469134,0,1,,,,
27.52,-6.57221796,0,1,,,,
27.53,-6.958102188,0,1,,,,
27.54,-7.366605297,0,1,,,,
27.55,-7.796724485,0,1,,,,
27.56,-8.246852502,0,1,,,,
27.57,-8.714650353,0,1,,,,
27.58,-9.196916126,0,1,,,,
27.59,-9.689458221,0,1,,,,
27.6,-10.18698482,0,1,,,,
27.61,-10.68302526,0,1,,,,
27.62,-11.16990239,0,1,,,,
27.63,-11.63877754,0,1,,,,
27.64,-12.07978944,0,1,,,,
27.65,-12.48230511,0,1,,,,
27.66,-12.83529219,0,1,,,,
27.67,-13.12780895,0,1,,,,
27.68,-13.3495901,0,1,,,,
27.69,-13.49168687,0,1,,,,
27.7,-13.54710154,0,1,,,,
27.71,-13.5113456,0,1,,,,
27.72,-13.38285016,0,1,,,,
27.73,-13.16317077,0,1,,,,
27.74,-12.8569539,0,1,,,,
27.75,-12.47166529,0,1,,,,
27.76,-12.01711376,0,1,,,,
27.77,-11.50483015,0,1,,,,
27.78,-10.94737538,0,1,,,,
27.79,-10.35765188,0,1,,,,
27.8,-9.748281185,0,1,,,,
27.81,-9.131091663,0,1,,,,
27.82,-8.516739088,0,1,,,,
27.83,-7.914463576,0,1,,,,
27.84,-7.331971646,0,1,,,,
27.85,-6.7754231,0,1,,,,
27.86,-6.249498369,0,1,,,,
27.87,-5.757521946,0,1,,,,
27.88,-5.301620038,0,1,,,,
27.89,-4.882894478,0,1,,,,
27.9,-4.501599171,0,1,,,,
27.91,-4.157309355,0,1,,,,
27.92,-3.849077414,0,1,,,,
27.93,-3.575571697,0,1,,,,
27.94,-3.335196861,0,1,,,,
27.95,-3.126195715,0,1,,,,
27.96,-2.946733479,0,1,,,,
27.97,-2.794965976,0,1,,,,
27.98,-2.669093551,0,1,,,,
27.99,-2.567402641,0,1,,,,
28,-2.48829687,0,1,,,,
28.01,-2.430319443,0,1,,,,
28.02,-2.392168464,0,1,,,,
28.03,-2.37270659,0,1,,,,
28.04,-2.370966284,0,1,,,,
28.05,-2.386151714,0,1,,,,
28.06,-2.41763816,0,1,,,,
28.07,-2.464969661,0,1,,,,
28.08,-2.527855435,0,1,,,,
28.09,-2.606165493,0,1,,,,
28.1,-2.699925725,0,1,,,,
28.11,-2.809312605,0,1,,,,
28.12,-2.934647554,0,1,,,,
28.13,-3.076390864,0,1,,,,
28.14,-3.235134977,0,1,,,,
28.15,-3.411596755,0,1,,,,
28.16,-3.606608256,0,1,,,,
28.17,-3.821105332,0,1,,,,
28.18,-4.056113198,0,1,,,,
28.19,-4.312727883,0,1,,,,
28.2,-4.592092235,0,1,,,,
28.21,-4.895364866,0,1,,,,
28.22,-5.223680146,0,1,,,,
28.23,-5.578097039,0,1,,,,
28.24,-5.959534351,0,1,,,,
28.25,-6.368689766,0,1,,,,
28.26,-6.805940094,0,1,,,,
28.27,-7.271220436,0,1,,,,
28.28,-7.763880787,0,1,,,,
28.29,-8.28252005,0,1,,,,
28.3,-8.824799793,0,1,,,,
28.31,-9.387243676,0,1,,,,
28.32,-9.965033305,0,1,,,,
28.33,-10.55181756,0,1,,,,
28.34,-11.13955965,0,1,,,,
28.35,-11.7184535,0,1,,,,
28.36,-12.27694705,0,1,,,,
28.37,-12.8019124,0,1,,,,
28.38,-13.27899796,0,1,,,,
28.39,-13.69318465,0,1,,,,
28.4,-14.02954318,0,1,,,,
28.41,-14.27415557,0,1,,,,
28.42,-14.41512503,0,1,,,,
28.43,-14.44356345,0,1,,,,
28.44,-14.3544259,0,1,,,,
28.45,-14.1470662,0,1,,,,
28.46,-13.82542023,0,1,,,,
28.47,-13.39778027,0,1,,,,
28.48,-12.87618938,0,1,,,,
28.49,-12.27554521,0,1,,,,
28.5,-11.61254021,0,1,,,,
28.51,-10.90457526,0,1,,,,
28.52,-10.16876641,0,1,,,,
28.53,-9.421129521,0,1,,,,
28.54,-8.675986272,0,1,,,,
28.55,-7.945597472,0,1,,,,
28.56,-7.240001504,0,1,,,,
28.57,-6.5670196,0,1,,,,
28.58,-5.932383683,0,1,,,,
28.59,-5.339944213,0,1,,,,
28.6,-4.79192163,0,1,,,,
28.61,-4.289173001,0,1,,,,
28.62,-3.831453541,0,1,,,,
28.63,-3.41765976,0,1,,,,
28.64,-3.04604665,0,1,,,,
28.65,-2.714415531,0,1,,,,
28.66,-2.420272103,0,1,,,,
28.67,-2.160956114,0,1,,,,
28.68,-1.933745134,0,1,,,,
28.69,-1.735935497,0,1,,,,
28.7,-1.564903583,0,1,,,,
28.71,-1.418150568,0,1,,,,
28.72,-1.293333543,0,1,,,,
28.73,-1.1882856,0,1,,,,
28.74,-1.101027179,0,1,,,,
28.75,-1.029770655,0,1,,,,
28.76,-0.972919814,0,1,,,,
28.77,-0.929065622,0,1,,,,
28.78,-0.896979428,0,1,,,,
28.79,-0.875604519,0,1,,,,
28.8,-0.864046778,0,1,,,,
28.81,-0.861565022,0,1,,,,
28.82,-0.867561464,0,1,,,,
28.83,-0.88157265,0,1,,,,
28.84,-0.903261111,0,1,,,,
28.85,-0.932407926,0,1,,,,
28.86,-0.968906291,0,1,,,,
28.87,-1.012756204,0,1,,,,
28.88,-1.064060288,0,1,,,,
28.89,-1.123020772,0,1,,,,
28.9,-1.189937637,0,1,,,,
28.91,-1.26520789,0,1,,,,
28.92,-1.349325941,0,1,,,,
28.93,-1.442885029,0,1,,,,
28.94,-1.546579628,0,1,,,,
28.95,-1.661208739,0,1,,,,
28.96,-1.787679964,0,1,,,,
28.97,-1.927014187,0,1,,,,
28.98,-2.080350666,0,1,,,,
28.99,-2.248952238,0,1,,,,
29,-2.434210272,0,1,,,,
29.01,-2.63764884,0,1,,,,
29.02,-2.860927417,0,1,,,,
29.03,-3.105841188,0,1,,,,
29.04,-3.374317738,0,1,,,,
29.05,-3.668408507,0,1,,,,
29.06,-3.990272918,0,1,,,,
29.07,-4.342152472,0,1,,,,
29.08,-4.726331377,0,1,,,,
29.09,-5.145079434,0,1,,,,
29.1,-5.600571951,0,1,,,,
29.11,-6.094780485,0,1,,,,
29.12,-6.629327357,0,1,,,,
29.13,-7.205296383,0,1,,,,
29.14,-7.822992478,0,1,,,,
29.15,-8.481644361,0,1,,,,
29.16,-9.17904822,0,1,,,,
29.17,-9.911156976,0,1,,,,
29.18,-10.67163073,0,1,,,,
29.19,-11.45137999,0,1,,,,
29.2,-12.23815429,0,1,,,,
29.21,-13.01625355,0,1,,,,
29.22,-13.76646281,0,1,,,,
29.23,-14.46632621,0,1,,,,
29.24,-15.09086987,0,1,,,,
29.25,-15.61384577,0,1,,,,
29.26,-16.0094891,0,1,,,,
29.27,-16.25466663,0,1,,,,
29.28,-16.33116354,0,1,,,,
29.29,-16.2277538,0,1,,,,
29.3,-15.94167023,0,1,,,,
29.31,-15.47916552,0,1,,,,
29.32,-14.85502858,0,1,,,,
29.33,-14.0911404,0,1,,,,
29.34,-13.21434876,0,1,,,,
29.35,-12.25404899,0,1,,,,
29.36,-11.23985565,0,1,,,,
29.37,-10.19965905,0,1,,,,
29.38,-9.158225927,0,1,,,,
29.39,-8.136374281,0,1,,,,
29.4,-7.150657466,0,1,,,,
29.41,-6.213442353,0,1,,,,
29.42,-5.33325391,0,1,,,,
29.43,-4.515271213,0,1,,,,
29.44,-3.76188456,0,1,,,,
29.45,-3.073250396,0,1,,,,
29.46,-2.447804737,0,1,,,,
29.47,-1.882714374,0,1,,,,
29.48,-1.374258176,0,1,,,,
29.49,-0.918139142,0,1,,,,
29.5,-0.509732607,0,1,,,,
29.51,-0.14427828,0,1,,,,
29.52,0.182975521,1,0,,,,
29.53,0.47666728,1,0,,,,
29.54,0.741249921,1,0,,,,
29.55,0.980944148,1,0,,,,
29.56,1.199711953,1,0,,,,
29.57,1.401245637,1,0,,,,
29.58,1.588968519,1,0,,,,
29.59,1.76604422,1,0,,,,
29.6,1.935392007,1,0,,,,
29.61,2.09970618,1,0,,,,
29.62,2.261477902,1,0,,,,
29.63,2.4230182,1,0,,,,
29.64,2.586481131,1,0,,,,
29.65,2.753886298,1,0,,,,
29.66,2.927140055,1,0,,,,
29.67,3.108054821,1,0,,,,
29.68,3.298365997,1,0,,,,
29.69,3.499745949,1,0,,,,
29.7,3.713814532,1,0,,,,
29.71,3.942145531,1,0,,,,
29.72,4.186268287,1,0,,,,
29.73,4.447663665,1,0,,,,
29.74,4.72775331,1,0,,,,
29.75,5.027880996,1,0,,,,
29.76,5.349284626,1,0,,,,
29.77,5.693057291,1,0,,,,
29.78,6.060095647,1,0,,,,
29.79,6.451033824,1,0,,,,
29.8,6.866161213,1,0,,,,
29.81,7.30532288,1,0,,,,
29.82,7.767802131,1,0,,,,
29.83,8.252186085,1,0,,,,
29.84,8.756217142,1,0,,,,
29.85,9.276636114,1,0,,,,
29.86,9.809026542,1,0,,,,
29.87,10.34767442,1,0,,,,
29.88,10.88546263,1,0,,,,
29.89,11.41382439,1,0,,,,
29.9,11.92278362,1,0,,,,
29.91,12.40111094,1,0,,,,
29.92,12.83661977,1,0,,,,
29.93,13.21661647,1,0,,,,
29.94,13.52850084,1,0,,,,
29.95,13.76048892,1,0,,,,
29.96,13.90240302,1,0,,,,
29.97,13.94644964,1,0,,,,
29.98,13.88789118,1,0,,,,
29.99,13.72551894,1,0,,,,
30,13.46185496,1,0,,,,
30.01,13.10304738,1,0,,,,
30.02,12.65846927,1,0,,,,
30.03,12.14007508,1,0,,,,
30.04,11.56160038,1,0,,,,
30.05,10.93770407,1,0,,,,
30.06,10.28314687,1,0,,,,
30.07,9.612079399,1,0,,,,
30.08,8.937485821,1,0,,,,
30.09,8.270800431,1,0,,,,
30.1,7.621691325,1,0,,,,
30.11,6.997989243,1,0,,,,
30.12,6.40573124,1,0,,,,
30.13,5.849286853,1,0,,,,
30.14,5.331536743,1,0,,,,
30.15,4.854078613,1,0,,,,
30.16,4.417440916,1,0,,,,
30.17,4.021290396,1,0,,,,
30.18,3.664624385,1,0,,,,
30.19,3.345942633,1,0,,,,
30.2,3.063396334,1,0,,,,
30.21,2.814914106,1,0,,,,
30.22,2.598305955,1,0,,,,
30.23,2.411347117,1,0,,,,
30.24,2.251844035,1,0,,,,
30.25,2.117684893,1,0,,,,
30.26,2.006877108,1,0,,,,
30.27,1.917573996,1,0,,,,
30.28,1.848092665,1,0,,,,
30.29,1.796924935,1,0,,,,
30.3,1.762742845,1,0,,,,
30.31,1.744400097,1,0,,,,
30.32,1.740930538,1,0,,,,
30.33,1.751544625,1,0,,,,
30.34,1.775624604,1,0,,,,
30.35,1.812719019,1,0,,,,
30.36,1.862536992,1,0,,,,
30.37,1.92494264,1,0,,,,
30.38,1.999949851,1,0,,,,
30.39,2.087717585,1,0,,,,
30.4,2.188545749,1,0,,,,
30.41,2.302871658,1,0,,,,
30.42,2.431266961,1,0,,,,
30.43,2.574434884,1,0,,,,
30.44,2.733207502,1,0,,,,
30.45,2.908542692,1,0,,,,
30.46,3.101520238,1,0,,,,
30.47,3.313336463,1,0,,,,
30.48,3.545296535,1,0,,,,
30.49,3.798803375,1,0,,,,
30.5,4.075341827,1,0,,,,
30.51,4.376456404,1,0,,,,
30.52,4.703720551,1,0,,,,
30.53,5.058694916,1,0,,,,
30.54,5.442871671,1,0,,,,
30.55,5.857601457,1,0,,,,
30.56,6.303999158,1,0,,,,
30.57,6.782824509,1,0,,,,
30.58,7.294333743,1,0,,,,
30.59,7.838099241,1,0,,,,
30.6,8.412795898,1,0,,,,
30.61,9.015956009,1,0,,,,
30.62,9.643699317,1,0,,,,
30.63,10.29045196,1,0,,,,
30.64,10.94867745,1,0,,,,
30.65,11.60865401,1,0,,,,
30.66,12.25834479,1,0,,,,
30.67,12.88341739,1,0,,,,
30.68,13.4674736,1,0,,,,
30.69,13.99254366,1,0,,,,
30.7,14.43987727,1,0,,,,
30.71,14.79102293,1,0,,,,
30.72,15.02913087,1,0,,,,
30.73,15.14035219,1,0,,,,
30.74,15.11515477,1,0,,,,
30.75,14.94935422,1,0,,,,
30.76,14.6446809,1,0,,,,
30.77,14.20877299,1,0,,,,
30.78,13.65458611,1,0,,,,
30.79,12.99931514,1,0,,,,
30.8,12.26300226,1,0,,,,
30.81,11.46703982,1,0,,,,
30.82,10.63276205,1,0,,,,
30.83,9.780269837,1,0,,,,
30.84,8.927567517,1,0,,,,
30.85,8.090028034,1,0,,,,
30.86,7.280156085,1,0,,,,
30.87,6.507591681,1,0,,,,
30.88,5.779287036,1,0,,,,
