t,x,pos_flag,neg_flag
90.85000000000957,-12.57804690660799,0,1
90.86000000000958,-11.555153419011999,0,1
90.87000000000958,-10.498724122215307,0,1
90.88000000000959,-9.435187182364928,0,1
90.8900000000096,-8.387015472906315,0,1
90.9000000000096,-7.372284221433585,0,1
90.9100000000096,-6.4046740215486135,0,1
90.92000000000961,-5.493783346362925,0,1
90.93000000000961,-4.645623853370675,0,1
90.94000000000962,-3.8631966090315393,0,1
90.95000000000962,-3.147076516244244,0,1
90.96000000000963,-2.495958846215083,0,1
90.97000000000963,-1.9071428315558712,0,1
90.98000000000964,-1.3769422495771302,0,1
90.99000000000964,-0.9010225903357982,0,1
91.00000000000965,-0.4746699998712331,0,1
91.01000000000965,-0.09299994266340084,0,1
91.02000000000966,0.2488855485770129,1,0
91.03000000000966,0.5557833246166511,1,0
91.04000000000967,0.832309289533395,1,0
91.05000000000967,1.0828462797733258,1,0
91.06000000000968,1.3115136727771974,1,0
91.07000000000968,1.5221537253528332,1,0
91.08000000000969,1.7183305227914403,1,0
91.0900000000097,1.9033381838556052,1,0
91.1000000000097,2.080215613785722,1,0
91.1100000000097,2.251765635303858,1,0
91.12000000000971,2.4205767673791625,1,0
91.13000000000972,2.5890462748603835,1,0
91.14000000000972,2.7594033897040835,1,0
91.15000000000973,2.9337318157268184,1,0
91.16000000000973,3.113990781316647,1,0
91.17000000000974,3.3020340045965106,1,0
91.18000000000974,3.499625988078527,1,0
91.19000000000975,3.7084550687786138,1,0
91.20000000000975,3.9301426182650796,1,0
91.21000000000976,4.1662477181390605,1,0
91.22000000000976,4.418266533333128,1,0
91.23000000000977,4.687625473017252,1,0
91.24000000000977,4.975667074049443,1,0
91.25000000000978,5.283627376369986,1,0
91.26000000000978,5.612603401764741,1,0
91.27000000000979,5.963509224951311,1,0
91.28000000000979,6.337019080208014,1,0
91.2900000000098,6.733496036261975,1,0
91.3000000000098,7.152905076262277,1,0
91.31000000000981,7.594710040662181,1,0
91.32000000000981,8.05775495202472,1,0
91.33000000000982,8.540131877336847,1,0
91.34000000000982,9.039039821398362,1,0
91.35000000000983,9.550642262871852,1,0
91.36000000000983,10.06993481406162,1,0
91.37000000000984,10.590638889113686,1,0
91.38000000000984,11.105141703058594,1,0
91.39000000000985,11.604506532089097,1,0
91.40000000000985,12.078578694203017,1,0
91.41000000000986,12.516210626910471,1,0
